Year,Family,Eng_name,Swahil-_name,Districts,Catch(t),Zone
2015,Palinuridae , Panulirus ornatus,Kamba koche,Bagamoyo,40.9,OTHER
2015,Penaeidae,Penaeus Monodon,Kamba mti,Bagamoyo,234,OTHER
2015,Rachycentridae, Rachycentron canadum,Songoro,Bagamoyo,53.1,OTHER
2015,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Bagamoyo,134.1,OTHER
2015,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Bagamoyo,88.3,OTHER
2015,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Bagamoyo,99.4,OTHER
2015,Scombridae (B),Thunnus obesus,Jodari macho makubwa,Bagamoyo,114,OTHER
2015,Scombridae,Euthynus affinis,Sehewa,Bagamoyo,112,OTHER
2015,Scombridae (v),Rastrelliger kanagurta,Vibua,Bagamoyo,112.1,OTHER
2015,Serranidae,Cephalopholis argus,Chewa,Bagamoyo,5.8,OTHER
2015,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Bagamoyo,103.2,OTHER
2015,Siganidae,Siganus Canaliculatus,Tasi,Bagamoyo,58,OTHER
2015,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Bagamoyo,82.4,OTHER
2015,Others,,Wengineo,Bagamoyo,88.5,OTHER
2016,Acanthuridae,Naso hexacanthus,Puju,Bagamoyo,11.44,OTHER
2016,Ariidae,Netuma thalassina,Hongwe,Bagamoyo,70.74,OTHER
2016,Caesionidae,Caesio xanthonota,Mbono,Bagamoyo,98.84,OTHER
2016,Carangidae, carenx tille,Karambizi,Bagamoyo,110.04,OTHER
2016,Clariidae ,clarias macrocephalus,Kambale ,Bagamoyo,1.84,OTHER
2016,Chanidae,Chanidae,Mwatiko,Bagamoyo,152.54,OTHER
2016,Chirocentridae,Chirocentrus nudus,Mkonge,Bagamoyo,32.94,OTHER
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Bagamoyo,475.94,OTHER
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Bagamoyo,111.54,OTHER
2016,Gerridae,Gerres oblongus,Chaa,Bagamoyo,5.84,OTHER
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Bagamoyo,4.74,OTHER
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Bagamoyo,20.84,OTHER
2016,Istiophoridae ,Istiompax indica,Samsuri,Bagamoyo,3.34,OTHER
2016,Labridae,Halichoeres nigrescens,pono,Bagamoyo,216.74,OTHER
2016,Lethrinidae, Lethrinus harak,Changu doa,Bagamoyo,9.64,OTHER
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Bagamoyo,146.84,OTHER
2016,Mullidae ,Upeneus tragula,Mkundaji,Bagamoyo,41.44,OTHER
2016,Nemipteridae,Nemipterus japonicus,Koana,Bagamoyo,241.54,OTHER
2016,Octopodidae ,Octopus cyanea,Pweza,Bagamoyo,38.84,OTHER
2016,Palinuridae , Panulirus ornatus,Kamba koche,Bagamoyo,40.34,OTHER
2016,Penaeidae,Penaeus Monodon,Kamba mti,Bagamoyo,233.44,OTHER
2016,Rachycentridae, Rachycentron canadum,Songoro,Bagamoyo,52.54,OTHER
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Bagamoyo,133.54,OTHER
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Bagamoyo,87.74,OTHER
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Bagamoyo,98.84,OTHER
2016,Scombridae (B),Thunnus obesus,Jodari macho makubwa,Bagamoyo,113.44,OTHER
2016,Scombridae,Euthynus affinis,Sehewa,Bagamoyo,111.44,OTHER
2016,Serranidae,Cephalopholis argus,Chewa,Bagamoyo,5.24,OTHER
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Bagamoyo,102.64,OTHER
2016,Siganidae,Siganus Canaliculatus,Tasi,Bagamoyo,57.44,OTHER
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Bagamoyo,81.84,OTHER
2016,Others,,Wengineo,Bagamoyo,87.94,OTHER
2014,Acanthuridae,Naso hexacanthus,Puju,Kilwa,5.8,RUMAKI
2014,Ariidae,Netuma thalassina,Hongwe,Kilwa,0.6,RUMAKI
2014,Caesionidae,Caesio xanthonota,Mbono,Kilwa,72,RUMAKI
2014,Carangidae, carenx tille,Karambizi,Kilwa,154.4,RUMAKI
2014,Clariidae ,clarias macrocephalus,Kambale ,Kilwa,0.3,RUMAKI
2014,Chanidae,Chanidae,Mwatiko,Kilwa,0.1,RUMAKI
2014,Chirocentridae,Chirocentrus nudus,Mkonge,Kilwa,70,RUMAKI
2014,Clupeidae,Sardinella neglecta,Dagaa papa,Kilwa,0.5,RUMAKI
2014,Gerridae,Gerres oblongus,Chaa,Kilwa,0.2,RUMAKI
2014,Haemulidae ,Pomadasys multimaculatum,Karamamba,Kilwa,0.4,RUMAKI
2014,Hemiramphidae , Hemiramphus far,Chuchunge,Kilwa,113.9,RUMAKI
2014,Istiophoridae ,Istiompax indica,Samsuri,Kilwa,0.2,RUMAKI
2014,Labridae,,,Kilwa,51.4,RUMAKI
2014,Lethrinidae, Lethrinus harak,Changu doa,Kilwa,230.2,RUMAKI
2014,Loliginidae, Uroteuthis duvaucelii,Ngisi,Kilwa,0.8,RUMAKI
2014,Mugilidae ,Valamugil buchanani,Mkizi,Kilwa,0.5,RUMAKI
2014,Mullidae ,Upeneus tragula,Mkundaji,Kilwa,0.1,RUMAKI
2014,Nemipteridae,Nemipterus japonicus,Koana,Kilwa,0.3,RUMAKI
2014,Octopodidae ,Octopus cyanea,Pweza,Kilwa,118.9,RUMAKI
2014,Others,,Wengineo,Kilwa,235,RUMAKI
2014,Penaeidae,Penaeus Monodon,Kamba mti,Kilwa,14.2,RUMAKI
2014,Penaeidae,Penaeus Monodon,Kamba mti,Kilwa,0.1,RUMAKI
2014,Rachycentridae, Rachycentron canadum,Songoro,Kilwa,0.3,RUMAKI
2014,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kilwa,125.1,RUMAKI
2014,Scombridae(J),Gymnosarda unicolor ,Jodari  meno,Kilwa,0.4,RUMAKI
2014,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Kilwa,0.6,RUMAKI
2014,Scombridae (v),Rastrelliger kanagurta,Vibua,Kilwa,324.2,RUMAKI
2014,Serranidae,Cephalopholis argus,Chewa,Kilwa,0.6,RUMAKI
2014,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Kilwa,13.6,RUMAKI
2014,Siganidae,Siganus Canaliculatus,Tasi,Kilwa,194.6,RUMAKI
2014,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Kilwa,77.5,RUMAKI
2015,Acanthuridae,Naso hexacanthus,Puju,Kilwa,8.4,RUMAKI
2015,Ariidae,Netuma thalassina,Hongwe,Kilwa,3.2,RUMAKI
2015,Caesionidae,Caesio xanthonota,Mbono,Kilwa,55.1,RUMAKI
2015,Carangidae, carenx tille,Karambizi,Kilwa,141.7,RUMAKI
2015,Clariidae ,clarias macrocephalus,Kambale ,Kilwa,1.9,RUMAKI
2015,Chanidae,Chanidae,Mwatiko,Kilwa,0.8,RUMAKI
2015,Chirocentridae,Chirocentrus nudus,Mkonge,Kilwa,156.3,RUMAKI
2015,Clupeidae,Sardinella neglecta,Dagaa papa,Kilwa,201.6,RUMAKI
2015,Gerridae,Gerres oblongus,Chaa,Kilwa,2.4,RUMAKI
2015,Haemulidae ,Pomadasys multimaculatum,Karamamba,Kilwa,2.2,RUMAKI
2015,Hemiramphidae , Hemiramphus far,Chuchunge,Kilwa,335.7,RUMAKI
2015,Istiophoridae ,Istiompax indica,Samsuri,Kilwa,5.2,RUMAKI
2015,Labridae,Halichoeres nigrescens,pono,Kilwa,67.4,RUMAKI
2015,Lethrinidae, Lethrinus harak,Changu doa,Kilwa,44.4,RUMAKI
2015,Loliginidae, Uroteuthis duvaucelii,Ngisi,Kilwa,1.5,RUMAKI
2015,Mugilidae ,Valamugil buchanani,Mkizi,Kilwa,3.5,RUMAKI
2015,Mullidae ,Upeneus tragula,Mkundaji,Kilwa,0.5,RUMAKI
2015,Nemipteridae,Nemipterus japonicus,Koana,Kilwa,2.6,RUMAKI
2015,Octopodidae ,Octopus cyanea,Pweza,Kilwa,354.2,RUMAKI
2015,Palinuridae , Panulirus ornatus,Kamba koche,Kilwa,16.5,RUMAKI
2015,Penaeidae,Penaeus Monodon,Kamba mti,Kilwa,1.1,RUMAKI
2015,Rachycentridae, Rachycentron canadum,Songoro,Kilwa,3.5,RUMAKI
2015,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kilwa,331.8,RUMAKI
2015,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Kilwa,2.7,RUMAKI
2015,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Kilwa,2.5,RUMAKI
2015,Acanthuridae,Naso hexacanthus,Puju,Kilwa,180,RUMAKI
2015,Scombridae (v),Rastrelliger kanagurta,Vibua,Kilwa,384.4,RUMAKI
2015,Serranidae,Cephalopholis argus,Chewa,Kilwa,1.5,RUMAKI
2015,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Kilwa,14.6,RUMAKI
2015,Siganidae,Siganus Canaliculatus,Tasi,Kilwa,292.7,RUMAKI
2015,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Kilwa,204.7,RUMAKI
2015,Others,,Wengineo,Kilwa,304.4,RUMAKI
2016,Acanthuridae,Naso hexacanthus,Puju,Kilwa,7.84,RUMAKI
2016,Ariidae,Netuma thalassina,Hongwe,Kilwa,2.64,RUMAKI
2016,Caesionidae,Caesio xanthonota,Mbono,Kilwa,54.54,RUMAKI
2016,Carangidae, carenx tille,Karambizi,Kilwa,141.14,RUMAKI
2016,Clariidae ,clarias macrocephalus,Kambale ,Kilwa,1.34,RUMAKI
2016,Chanidae,Chanidae,Mwatiko,Kilwa,0.24,RUMAKI
2016,Chirocentridae,Chirocentrus nudus,Mkonge,Kilwa,155.74,RUMAKI
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Kilwa,201.04,RUMAKI
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Kilwa,383.84,RUMAKI
2016,Gerridae,Gerres oblongus,Chaa,Kilwa,1.84,RUMAKI
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Kilwa,1.64,RUMAKI
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Kilwa,335.14,RUMAKI
2016,Istiophoridae ,Istiompax indica,Samsuri,Kilwa,4.64,RUMAKI
2016,Labridae,Halichoeres nigrescens,pono,Kilwa,66.84,RUMAKI
2016,Lethrinidae, Lethrinus harak,Changu doa,Kilwa,43.84,RUMAKI
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Kilwa,0.94,RUMAKI
2016,Mugilidae ,Valamugil buchanani,Mkizi,Kilwa,2.94,RUMAKI
2016,Nemipteridae,Nemipterus japonicus,Koana,Kilwa,2.04,RUMAKI
2016,Octopodidae ,Octopus cyanea,Pweza,Kilwa,353.64,RUMAKI
2016,Palinuridae , Panulirus ornatus,Kamba koche,Kilwa,15.94,RUMAKI
2016,Penaeidae,Penaeus Monodon,Kamba mti,Kilwa,0.54,RUMAKI
2016,Rachycentridae, Rachycentron canadum,Songoro,Kilwa,2.94,RUMAKI
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kilwa,331.24,RUMAKI
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Kilwa,2.14,RUMAKI
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Kilwa,1.94,RUMAKI
2016,Acanthuridae,Naso hexacanthus,Puju,Kilwa,179.44,RUMAKI
2016,Serranidae,Cephalopholis argus,Chewa,Kilwa,0.94,RUMAKI
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Kilwa,14.04,RUMAKI
2016,Siganidae,Siganus Canaliculatus,Tasi,Kilwa,292.14,RUMAKI
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Kilwa,204.14,RUMAKI
2016,Others,,Wengineo,Kilwa,303.84,RUMAKI
2014,Acanthuridae,Naso hexacanthus,Puju,Lindi,12.2,OTHER
2014,Ariidae,Netuma thalassina,Hongwe,Lindi,15.7,OTHER
2014,Caesionidae,Caesio xanthonota,Mbono,Lindi,13.2,OTHER
2014,Carangidae, carenx tille,Karambizi,Lindi,54.5,OTHER
2014,Clariidae ,clarias macrocephalus,Kambale ,Lindi,15.9,OTHER
2014,Chanidae,Chanidae,Mwatiko,Lindi,0.5,OTHER
2014,Chirocentridae,Chirocentrus nudus,Mkonge,Lindi,55.4,OTHER
2014,Clupeidae,Sardinella neglecta,Dagaa papa,Lindi,200.3,OTHER
2014,Gerridae,Gerres oblongus,Chaa,Lindi,266,OTHER
2014,Haemulidae ,Pomadasys multimaculatum,Karamamba,Lindi,2.6,OTHER
2014,Hemiramphidae , Hemiramphus far,Chuchunge,Lindi,7,OTHER
2014,Istiophoridae ,Istiompax indica,Samsuri,Lindi,2.3,OTHER
2014,Labridae,,,Lindi,3,OTHER
2014,Lethrinidae, Lethrinus harak,Changu doa,Lindi,55.6,OTHER
2014,Loliginidae, Uroteuthis duvaucelii,Ngisi,Lindi,2.1,OTHER
2014,Mugilidae ,Valamugil buchanani,Mkizi,Lindi,27.2,OTHER
2014,Mullidae ,Upeneus tragula,Mkundaji,Lindi,15.4,OTHER
2014,Nemipteridae,Nemipterus japonicus,Koana,Lindi,367.6,OTHER
2014,Octopodidae ,Octopus cyanea,Pweza,Lindi,55.2,OTHER
2014,Others,,Wengineo,Lindi,342.1,OTHER
2014,Penaeidae,Penaeus Monodon,Kamba mti,Lindi,0.5,OTHER
2014,Penaeidae,Penaeus Monodon,Kamba mti,Lindi,1.4,OTHER
2014,Rachycentridae, Rachycentron canadum,Songoro,Lindi,60,OTHER
2014,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Lindi,61,OTHER
2014,Scombridae(J),Gymnosarda unicolor ,Jodari  meno,Lindi,26.2,OTHER
2014,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Lindi,34.2,OTHER
2014,Scombridae (v),Rastrelliger kanagurta,Vibua,Lindi,33,OTHER
2014,Serranidae,Cephalopholis argus,Chewa,Lindi,342.1,OTHER
2014,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Lindi,51.4,OTHER
2014,Siganidae,Siganus Canaliculatus,Tasi,Lindi,306.6,OTHER
2014,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Lindi,111,OTHER
2015,Acanthuridae,Naso hexacanthus,Puju,Lindi,7.4,OTHER
2015,Ariidae,Netuma thalassina,Hongwe,Lindi,19.3,OTHER
2015,Caesionidae,Caesio xanthonota,Mbono,Lindi,16.5,OTHER
2015,Carangidae, carenx tille,Karambizi,Lindi,70.7,OTHER
2015,Clariidae ,clarias macrocephalus,Kambale ,Lindi,12.1,OTHER
2015,Chanidae,Chanidae,Mwatiko,Lindi,2.2,OTHER
2015,Chirocentridae,Chirocentrus nudus,Mkonge,Lindi,63.5,OTHER
2015,Clupeidae,Sardinella neglecta,Dagaa papa,Lindi,398.6,OTHER
2015,Gerridae,Gerres oblongus,Chaa,Lindi,219.5,OTHER
2015,Haemulidae ,Pomadasys multimaculatum,Karamamba,Lindi,4.3,OTHER
2015,Hemiramphidae , Hemiramphus far,Chuchunge,Lindi,11.3,OTHER
2015,Istiophoridae ,Istiompax indica,Samsuri,Lindi,6.5,OTHER
2015,Labridae,Halichoeres nigrescens,pono,Lindi,7.6,OTHER
2015,Lethrinidae, Lethrinus harak,Changu doa,Lindi,39.5,OTHER
2015,Loliginidae, Uroteuthis duvaucelii,Ngisi,Lindi,3.2,OTHER
2015,Mugilidae ,Valamugil buchanani,Mkizi,Lindi,35,OTHER
2015,Mullidae ,Upeneus tragula,Mkundaji,Lindi,13.6,OTHER
2015,Nemipteridae,Nemipterus japonicus,Koana,Lindi,237.7,OTHER
2015,Octopodidae ,Octopus cyanea,Pweza,Lindi,149.8,OTHER
2015,Palinuridae , Panulirus ornatus,Kamba koche,Lindi,2.5,OTHER
2015,Penaeidae,Penaeus Monodon,Kamba mti,Lindi,5.2,OTHER
2015,Rachycentridae, Rachycentron canadum,Songoro,Lindi,223.5,OTHER
2015,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Lindi,42.7,OTHER
2015,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Lindi,43.9,OTHER
2015,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Lindi,41.4,OTHER
2015,Scombridae (v),Rastrelliger kanagurta,Vibua,Lindi,232.2,OTHER
2015,Serranidae,Cephalopholis argus,Chewa,Lindi,322.4,OTHER
2015,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Lindi,172.6,OTHER
2015,Siganidae,Siganus Canaliculatus,Tasi,Lindi,467.5,OTHER
2015,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Lindi,223.4,OTHER
2015,Others,,Wengineo,Lindi,476.5,OTHER
2016,Acanthuridae,Naso hexacanthus,Puju,Lindi,2.74,OTHER
2016,Ariidae,Netuma thalassina,Hongwe,Lindi,7.5,OTHER
2016,Caesionidae,Caesio xanthonota,Mbono,Lindi,6.38,OTHER
2016,Carangidae, carenx tille,Karambizi,Lindi,28.06,OTHER
2016,Clariidae ,clarias macrocephalus,Kambale ,Lindi,4.62,OTHER
2016,Chanidae,Chanidae,Mwatiko,Lindi,0.66,OTHER
2016,Chirocentridae,Chirocentrus nudus,Mkonge,Lindi,25.18,OTHER
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Lindi,159.22,OTHER
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Lindi,92.66,OTHER
2016,Gerridae,Gerres oblongus,Chaa,Lindi,87.58,OTHER
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Lindi,1.5,OTHER
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Lindi,4.3,OTHER
2016,Istiophoridae ,Istiompax indica,Samsuri,Lindi,2.38,OTHER
2016,Labridae,Halichoeres nigrescens,pono,Lindi,2.82,OTHER
2016,Lethrinidae, Lethrinus harak,Changu doa,Lindi,15.58,OTHER
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Lindi,1.06,OTHER
2016,Mugilidae ,Valamugil buchanani,Mkizi,Lindi,13.78,OTHER
2016,Mullidae ,Upeneus tragula,Mkundaji,Lindi,5.22,OTHER
2016,Nemipteridae,Nemipterus japonicus,Koana,Lindi,94.86,OTHER
2016,Octopodidae ,Octopus cyanea,Pweza,Lindi,59.7,OTHER
2016,Palinuridae , Panulirus ornatus,Kamba koche,Lindi,0.78,OTHER
2016,Penaeidae,Penaeus Monodon,Kamba mti,Lindi,1.86,OTHER
2016,Rachycentridae, Rachycentron canadum,Songoro,Lindi,89.18,OTHER
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Lindi,16.86,OTHER
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Lindi,17.34,OTHER
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Lindi,16.34,OTHER
2016,Serranidae,Cephalopholis argus,Chewa,Lindi,128.74,OTHER
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Lindi,68.82,OTHER
2016,Siganidae,Siganus Canaliculatus,Tasi,Lindi,186.78,OTHER
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Lindi,89.14,OTHER
2016,Others,,Wengineo,Lindi,190.38,OTHER
2014,Acanthuridae,Naso hexacanthus,Puju,Mtwara,17.1,RUMAKI
2014,Ariidae,Netuma thalassina,Hongwe,Mtwara,26.9,RUMAKI
2014,Caesionidae,Caesio xanthonota,Mbono,Mtwara,0.4,RUMAKI
2014,Carangidae, carenx tille,Karambizi,Mtwara,172.2,RUMAKI
2014,Clariidae ,clarias macrocephalus,Kambale ,Mtwara,0.1,RUMAKI
2014,Chanidae,Chanidae,Mwatiko,Mtwara,0.3,RUMAKI
2014,Chirocentridae,Chirocentrus nudus,Mkonge,Mtwara,25,RUMAKI
2014,Clupeidae,Sardinella neglecta,Dagaa papa,Mtwara,471.9,RUMAKI
2014,Gerridae,Gerres oblongus,Chaa,Mtwara,49.3,RUMAKI
2014,Haemulidae ,Pomadasys multimaculatum,Karamamba,Mtwara,0.1,RUMAKI
2014,Hemiramphidae , Hemiramphus far,Chuchunge,Mtwara,66,RUMAKI
2014,Istiophoridae ,Istiompax indica,Samsuri,Mtwara,0.2,RUMAKI
2014,Labridae,,,Mtwara,84.8,RUMAKI
2014,Lethrinidae, Lethrinus harak,Changu doa,Mtwara,351.2,RUMAKI
2014,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mtwara,0.1,RUMAKI
2014,Mugilidae ,Valamugil buchanani,Mkizi,Mtwara,0.2,RUMAKI
2014,Mullidae ,Upeneus tragula,Mkundaji,Mtwara,6.8,RUMAKI
2014,Nemipteridae,Nemipterus japonicus,Koana,Mtwara,6.1,RUMAKI
2014,Octopodidae ,Octopus cyanea,Pweza,Mtwara,9.8,RUMAKI
2014,Others,,Wengineo,Mtwara,720.2,RUMAKI
2014,Penaeidae,Penaeus Monodon,Kamba mti,Mtwara,0.2,RUMAKI
2014,Penaeidae,Penaeus Monodon,Kamba mti,Mtwara,0.1,RUMAKI
2014,Rachycentridae, Rachycentron canadum,Songoro,Mtwara,98.7,RUMAKI
2014,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mtwara,270,RUMAKI
2014,Scombridae(J),Gymnosarda unicolor ,Jodari  meno,Mtwara,73.1,RUMAKI
2014,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Mtwara,98.3,RUMAKI
2014,Scombridae (v),Rastrelliger kanagurta,Vibua,Mtwara,640.8,RUMAKI
2014,Serranidae,Cephalopholis argus,Chewa,Mtwara,61,RUMAKI
2014,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mtwara,224.9,RUMAKI
2014,Siganidae,Siganus Canaliculatus,Tasi,Mtwara,454.1,RUMAKI
2014,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mtwara,0.2,RUMAKI
2015,Acanthuridae,Naso hexacanthus,Puju,Mtwara,20.2,RUMAKI
2015,Ariidae,Netuma thalassina,Hongwe,Mtwara,36.4,RUMAKI
2015,Caesionidae,Caesio xanthonota,Mbono,Mtwara,6.2,RUMAKI
2015,Carangidae, carenx tille,Karambizi,Mtwara,203.2,RUMAKI
2015,Clariidae ,clarias macrocephalus,Kambale ,Mtwara,3.1,RUMAKI
2015,Chanidae,Chanidae,Mwatiko,Mtwara,1.3,RUMAKI
2015,Chirocentridae,Chirocentrus nudus,Mkonge,Mtwara,36.1,RUMAKI
2015,Clupeidae,Sardinella neglecta,Dagaa papa,Mtwara,311.9,RUMAKI
2015,Gerridae,Gerres oblongus,Chaa,Mtwara,64.3,RUMAKI
2015,Haemulidae ,Pomadasys multimaculatum,Karamamba,Mtwara,3.1,RUMAKI
2015,Hemiramphidae , Hemiramphus far,Chuchunge,Mtwara,71.7,RUMAKI
2015,Istiophoridae ,Istiompax indica,Samsuri,Mtwara,1.9,RUMAKI
2015,Labridae,Halichoeres nigrescens,pono,Mtwara,105.6,RUMAKI
2015,Lethrinidae, Lethrinus harak,Changu doa,Mtwara,355.5,RUMAKI
2015,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mtwara,2.5,RUMAKI
2015,Mugilidae ,Valamugil buchanani,Mkizi,Mtwara,1.4,RUMAKI
2015,Mullidae ,Upeneus tragula,Mkundaji,Mtwara,7.6,RUMAKI
2015,Nemipteridae,Nemipterus japonicus,Koana,Mtwara,5.2,RUMAKI
2015,Octopodidae ,Octopus cyanea,Pweza,Mtwara,10.3,RUMAKI
2015,Palinuridae , Panulirus ornatus,Kamba koche,Mtwara,1.2,RUMAKI
2015,Penaeidae,Penaeus Monodon,Kamba mti,Mtwara,2.1,RUMAKI
2015,Rachycentridae, Rachycentron canadum,Songoro,Mtwara,98.7,RUMAKI
2015,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mtwara,305.2,RUMAKI
2015,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Mtwara,73.1,RUMAKI
2015,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Mtwara,107.2,RUMAKI
2015,Acanthuridae,Naso hexacanthus,Puju,Mtwara,180,RUMAKI
2015,Scombridae (v),Rastrelliger kanagurta,Vibua,Mtwara,504.2,RUMAKI
2015,Serranidae,Cephalopholis argus,Chewa,Mtwara,71.3,RUMAKI
2015,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mtwara,230.1,RUMAKI
2015,Siganidae,Siganus Canaliculatus,Tasi,Mtwara,311.4,RUMAKI
2015,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mtwara,2.3,RUMAKI
2015,Others,,Wengineo,Mtwara,515.6,RUMAKI
2016,Acanthuridae,Naso hexacanthus,Puju,Mtwara,4.71,RUMAKI
2016,Ariidae,Netuma thalassina,Hongwe,Mtwara,8.6,RUMAKI
2016,Caesionidae,Caesio xanthonota,Mbono,Mtwara,1.35,RUMAKI
2016,Carangidae, carenx tille,Karambizi,Mtwara,48.63,RUMAKI
2016,Clariidae ,clarias macrocephalus,Kambale ,Mtwara,0.61,RUMAKI
2016,Chanidae,Chanidae,Mwatiko,Mtwara,0.18,RUMAKI
2016,Chirocentridae,Chirocentrus nudus,Mkonge,Mtwara,8.53,RUMAKI
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Mtwara,74.72,RUMAKI
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Mtwara,120.87,RUMAKI
2016,Gerridae,Gerres oblongus,Chaa,Mtwara,15.3,RUMAKI
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Mtwara,0.61,RUMAKI
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Mtwara,17.07,RUMAKI
2016,Istiophoridae ,Istiompax indica,Samsuri,Mtwara,0.32,RUMAKI
2016,Labridae,Halichoeres nigrescens,pono,Mtwara,25.21,RUMAKI
2016,Lethrinidae, Lethrinus harak,Changu doa,Mtwara,85.19,RUMAKI
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mtwara,0.47,RUMAKI
2016,Mugilidae ,Valamugil buchanani,Mkizi,Mtwara,0.2,RUMAKI
2016,Mullidae ,Upeneus tragula,Mkundaji,Mtwara,1.69,RUMAKI
2016,Nemipteridae,Nemipterus japonicus,Koana,Mtwara,1.11,RUMAKI
2016,Octopodidae ,Octopus cyanea,Pweza,Mtwara,2.34,RUMAKI
2016,Palinuridae , Panulirus ornatus,Kamba koche,Mtwara,0.15,RUMAKI
2016,Penaeidae,Penaeus Monodon,Kamba mti,Mtwara,0.37,RUMAKI
2016,Rachycentridae, Rachycentron canadum,Songoro,Mtwara,23.55,RUMAKI
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mtwara,73.11,RUMAKI
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Mtwara,17.41,RUMAKI
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Mtwara,25.59,RUMAKI
2016,Acanthuridae,Naso hexacanthus,Puju,Mtwara,43.07,RUMAKI
2016,Serranidae,Cephalopholis argus,Chewa,Mtwara,16.98,RUMAKI
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mtwara,55.09,RUMAKI
2016,Siganidae,Siganus Canaliculatus,Tasi,Mtwara,74.6,RUMAKI
